,positive,negative,neutral
640,-0.4815346,1.048589,-0.14111872
641,-0.44709337,1.0518849,-0.13556261
642,-0.3861615,1.0540028,-0.08516787
643,-0.41949672,1.0823807,-0.1453285
644,-0.49302042,1.0138412,-0.12950258
645,-0.4461397,1.0403676,-0.11336525
646,-0.42949682,1.0643767,-0.05958061
647,-0.47641557,0.9791561,-0.092726156
648,-0.44339967,1.0313632,-0.15631296
649,-0.45518476,1.0182811,-0.12647672
650,-0.45190504,1.024747,-0.09654017
651,-0.40524194,1.051233,-0.108288154
652,-0.47573906,1.0281292,-0.10358594
653,-0.45542854,1.0234401,-0.15715761
654,-0.49861872,0.9495552,-0.15405978
655,-0.47573578,0.99059623,-0.16980003
656,-0.4887889,1.0073258,-0.15570061
657,-0.43919075,1.0159125,-0.16556029
658,-0.48691428,0.993585,-0.1961597
659,-0.4562957,1.0809109,-0.117069736
660,-0.4426835,1.0030441,-0.13265978
661,-0.45444807,1.0198761,-0.14827384
662,-0.5194838,0.9897978,-0.19448061
663,-0.46068788,1.0436805,-0.11611174
664,-0.46288615,1.0125684,-0.12881316
665,-0.49868387,1.008906,-0.16731016
666,-0.45793444,1.0355949,-0.13553767
667,-0.45029634,1.0112177,-0.1452076
668,-0.4544043,1.0188864,-0.10019447
669,-0.46310848,1.0396898,-0.11896159
670,-0.5206387,0.9674737,-0.16544063
671,-0.44203228,0.9755328,-0.11317982
672,-0.4506964,1.0384158,-0.122928485
673,-0.4976157,0.98350126,-0.15932365
674,-0.49893832,0.994027,-0.15659101
675,-0.44420815,1.019132,-0.13355128
676,-0.459382,1.0138807,-0.09838094
677,-0.42756966,1.0661955,-0.13308759
678,-0.4548784,0.97933656,-0.14302014
679,-0.48888698,1.0074829,-0.1805035
680,-0.47180587,1.0335959,-0.1499977
681,-0.5194723,0.95176667,-0.14207886
682,-0.5173327,0.92721385,-0.16502817
683,-0.48587704,1.0107605,-0.14738305
684,-0.46046168,1.0480498,-0.1471648
685,-0.41647148,1.0398215,-0.12541749
686,-0.51915306,0.94584984,-0.1275302
687,-0.42140624,1.0224214,-0.15323506
688,-0.45437995,1.0408422,-0.16688593
689,-0.4846726,1.001251,-0.1247455
690,-0.40809715,1.0352105,-0.11696522
691,-0.47441816,1.0360137,-0.13635404
692,-0.47068036,1.0087667,-0.130765
693,-0.45707667,1.0271925,-0.15276016
694,-0.4165533,0.99841243,-0.13872255
695,-0.39827645,1.0639323,-0.11170317
696,-0.4152812,1.0076989,-0.13184835
697,-0.4033036,1.0588894,-0.079118595
698,-0.40879822,1.0457501,-0.13968591
699,-0.45831323,1.0738108,-0.09021996
700,-0.4287336,1.0306056,-0.14773975
701,-0.44884613,1.0582917,-0.13050367
702,-0.46112168,1.0757879,-0.11750059
703,-0.45564023,1.0281078,-0.102771774
704,-0.48242462,1.0584089,-0.16395809
705,-0.46863988,1.0311248,-0.11838786
706,-0.47119826,1.0130081,-0.14996256
707,-0.45332417,0.99421126,-0.11575179
708,-0.45699295,0.99014246,-0.1594931
709,-0.48109937,1.0041538,-0.14191158
710,-0.50150084,1.0178224,-0.15377538
711,-0.44893357,1.0395457,-0.15859915
712,-0.48422775,1.0348078,-0.12791388
713,-0.4628883,0.9788094,-0.16718678
714,-0.4335815,1.0531486,-0.1470194
715,-0.4899184,0.99303657,-0.18746282
716,-0.46378562,1.0515924,-0.13817178
717,-0.46400183,1.0035534,-0.13809715
718,-0.48228866,1.0274928,-0.12416385
719,-0.500555,0.93549806,-0.17167209
720,-0.4685319,1.036065,-0.16142683
721,-0.45945096,1.0534645,-0.11697434
722,-0.4135754,1.064202,-0.08564834
723,-0.42764008,1.0000645,-0.1201116
724,-0.45746022,1.0914317,-0.09860335
725,-0.48629087,0.9946833,-0.15518208
726,-0.4867437,1.0327567,-0.1170543
727,-0.48566097,1.0217768,-0.15344803
728,-0.4275863,1.061887,-0.14427988
729,-0.42455384,1.0532001,-0.14177947
730,-0.4667534,0.99012715,-0.18995063
731,-0.48223045,1.011468,-0.13585036
732,-0.43762362,1.0499463,-0.12597679
733,-0.4220668,1.026403,-0.15730412
734,-0.4605067,1.0191106,-0.12683563
735,-0.4467911,1.042826,-0.11812343
736,-0.46960154,0.9577264,-0.17001472
737,-0.49067152,1.0110425,-0.14618944
738,-0.5069337,0.9196647,-0.18093713
739,-0.45290554,1.0486587,-0.098705456
740,-0.42649788,1.0217586,-0.060566828
741,-0.43544888,0.9947093,-0.17790426
742,-0.46703207,1.0477928,-0.13278036
743,-0.42777887,0.9789217,-0.119753525
744,-0.40326878,1.0484341,-0.085156545
745,-0.5014397,0.9902902,-0.15013762
746,-0.48683405,0.9969047,-0.14332025
747,-0.46997806,1.0283494,-0.12226091
748,-0.46819454,1.0164015,-0.13828088
749,-0.48865303,0.9897377,-0.15183984
750,-0.495218,0.9874214,-0.16437484
751,-0.46215287,1.0559213,-0.14114816
752,-0.4663589,1.0427514,-0.14767833
753,-0.44563013,1.0212342,-0.120588854
754,-0.44230077,1.0416862,-0.09546484
755,-0.40641943,1.02278,-0.078830704
756,-0.4760549,1.0242302,-0.13806038
757,-0.4761813,1.0153955,-0.13205974
758,-0.49199575,0.9680819,-0.18145488
759,-0.50315034,0.97078806,-0.14641888
760,-0.4805045,1.0026213,-0.15847369
761,-0.45223683,1.0376936,-0.115132436
762,-0.45874834,1.0035499,-0.14396615
763,-0.48778343,0.9691307,-0.17014511
764,-0.43465027,1.0359737,-0.15154068
765,-0.45524535,1.048024,-0.13008045
766,-0.44326496,1.0632991,-0.12617324
767,-0.4849423,1.0050062,-0.14625569
768,-0.45286417,0.9930254,-0.12852283
769,-0.44044185,1.0033927,-0.14547615
770,-0.488564,1.0072812,-0.121999994
771,-0.4168157,1.0407168,-0.09755774
772,-0.44337386,1.0831302,-0.11455034
773,-0.46698904,0.9969483,-0.14123638
774,-0.45407352,1.0331074,-0.11030041
775,-0.42278105,1.0372468,-0.13452207
776,-0.43998712,1.0756792,-0.061359987
777,-0.41662073,1.0479103,-0.12534867
778,-0.42386475,1.0586706,-0.12266733
779,-0.47899505,1.0270485,-0.09661125
780,-0.43357387,1.0250865,-0.13881965
781,-0.4529251,1.0034499,-0.10968666
782,-0.42940146,0.98966277,-0.17456405
783,-0.45126766,1.0184286,-0.15687044
784,-0.43120977,1.025448,-0.14436947
785,-0.41599312,1.1148685,-0.067402914
786,-0.4843641,1.0028666,-0.15361182
787,-0.46505582,1.0536171,-0.12661837
788,-0.5035887,0.96269566,-0.17717512
789,-0.46614528,1.0136847,-0.11848746
790,-0.50005907,1.0423961,-0.11762993
791,-0.42784974,1.0047729,-0.10177566
792,-0.4678738,1.005879,-0.13985564
793,-0.45862323,1.01378,-0.15038817
794,-0.4329583,1.0244185,-0.18103231
795,-0.46917158,1.0360228,-0.09961812
796,-0.44191095,1.0423579,-0.18130927
797,-0.4593013,1.0081254,-0.11610527
798,-0.4377163,1.0271685,-0.13635533
799,-0.48074323,1.0264527,-0.14920454
800,-0.44829375,1.037171,-0.16424282
801,-0.44339117,1.0175538,-0.14642991
802,-0.47461426,1.0046444,-0.15775348
803,-0.46289122,1.016822,-0.14277978
804,-0.48636952,1.0237851,-0.15761586
805,-0.43155384,1.04155,-0.13234068
806,-0.44054717,1.1044462,-0.14927049
807,-0.4465972,1.0391514,-0.15287925
808,-0.4348942,1.0413688,-0.12837707
809,-0.4827441,0.9900299,-0.18812416
810,-0.41978306,1.0289686,-0.15511943
811,-0.4686727,0.98878807,-0.16190128
812,-0.5002675,1.0086025,-0.14640819
813,-0.49912614,0.98784804,-0.13977323
814,-0.45928547,0.9915554,-0.13632597
815,-0.46271747,1.0419314,-0.14126335
816,-0.47194183,1.0007724,-0.12761302
817,-0.3978364,1.0409887,-0.12721185
818,-0.45448434,1.0070996,-0.12635542
819,-0.4662995,1.0076736,-0.19669189
820,-0.41222417,1.009595,-0.15270631
821,-0.45685542,1.0126972,-0.11932157
822,-0.4532713,1.0403224,-0.112539485
823,-0.43112987,0.99493295,-0.10735439
824,-0.48013702,0.96700376,-0.17789294
825,-0.49238825,1.0155033,-0.14759447
826,-0.4151584,1.0410194,-0.14163567
827,-0.4401088,1.03816,-0.09965952
828,-0.39716727,1.0512183,-0.09783636
829,-0.45165455,1.044994,-0.14531167
830,-0.5018468,0.9740363,-0.14889161
831,-0.48994732,0.95381194,-0.1634009
832,-0.45343915,1.0030729,-0.15258236
833,-0.44976914,0.9864524,-0.15721788
834,-0.45415196,1.0397216,-0.13493048
835,-0.44569325,1.0382822,-0.15404136
836,-0.48001102,0.9761465,-0.14528032
837,-0.47077173,1.0043395,-0.10732634
838,-0.41652632,1.0488359,-0.13219689
839,-0.48267567,1.0017711,-0.119904414
840,-0.49018788,0.98994154,-0.13867284
841,-0.43396047,1.1012473,-0.073194906
842,-0.47057238,1.0109981,-0.1409704
843,-0.44948703,1.0084705,-0.106322005
844,-0.48382643,1.0227935,-0.16194935
845,-0.4376329,0.99235183,-0.119044825
846,-0.4784804,1.0450591,-0.1582465
847,-0.49290136,1.037749,-0.17085733
848,-0.4435426,1.0321492,-0.0912555
849,-0.4156635,1.0274214,-0.12825878
850,-0.47712433,1.0422224,-0.1399285
851,-0.48968142,0.9509506,-0.14988412
852,-0.45745042,1.0047774,-0.12001334
853,-0.45550656,1.0265934,-0.17388
854,-0.5302614,0.9555171,-0.13455321
855,-0.48793292,0.99839675,-0.12897186
856,-0.4875654,1.030191,-0.14880963
857,-0.4616822,1.0513315,-0.10774617
858,-0.49095565,0.94675696,-0.15718319
859,-0.46000475,0.9973126,-0.111568585
860,-0.48748216,1.0185384,-0.11040379
861,-0.46663803,0.98396736,-0.19061439
862,-0.3949237,1.106058,-0.118369296
863,-0.42831308,1.0588456,-0.15005411
864,-0.44612375,0.99641377,-0.16945104
865,-0.41760427,1.0780668,-0.13562183
866,-0.47416216,1.0417166,-0.114173874
867,-0.4514713,0.9888754,-0.1532773
868,-0.44205725,1.0599161,-0.13521121
869,-0.37871462,1.1047195,-0.08333357
870,-0.47599697,1.015879,-0.12339471
871,-0.4489019,0.9991879,-0.18608354
872,-0.42909727,1.0246725,-0.13622786
873,-0.49287614,1.0349879,-0.13879065
874,-0.4185189,1.0516561,-0.09543918
875,-0.47944745,1.0205069,-0.09284936
876,-0.4316154,1.0751458,-0.14676951
877,-0.40080044,1.0316283,-0.18018784
878,-0.44676065,1.0575252,-0.13770364
879,-0.470376,1.012618,-0.16825058
880,-0.43881303,1.0387701,-0.12792616
881,-0.47418547,1.0125695,-0.14783303
882,-0.48125726,0.998949,-0.15326561
883,-0.48473045,1.0038855,-0.19081484
884,-0.5019803,0.98159003,-0.14659046
885,-0.42668867,1.0469054,-0.12832458
886,-0.46257126,1.059509,-0.12888654
887,-0.42335334,1.0229727,-0.11589174
888,-0.47988296,1.019571,-0.1593721
889,-0.49508035,0.9788739,-0.18546598
890,-0.4555677,1.0858433,-0.11927153
891,-0.4103245,1.0922987,-0.1226048
892,-0.47498482,0.9947235,-0.15429585
893,-0.46781433,1.0067,-0.10666837
894,-0.46413657,1.0248473,-0.17374445
895,-0.47489625,1.0385875,-0.16169755
896,-0.49203217,1.0119888,-0.1488169
897,-0.46207798,1.0141679,-0.17251922
898,-0.45377874,0.9554152,-0.14460994
899,-0.40318945,1.02903,-0.099964276
900,-0.41866046,1.0479144,-0.12047474
901,-0.48463148,1.0060807,-0.114012375
902,-0.44541466,1.0544988,-0.12422629
903,-0.45141906,0.98323804,-0.13408755
904,-0.47449604,0.997796,-0.12373181
905,-0.48371547,0.9785719,-0.15464212
906,-0.46111703,1.0238259,-0.123122916
907,-0.441942,1.0007058,-0.14202647
908,-0.4741642,0.9494156,-0.22341247
909,-0.4326982,1.0418271,-0.14242633
910,-0.49286103,0.96917415,-0.15090828
911,-0.46199992,1.0260128,-0.1065871
912,-0.50056064,0.98861295,-0.15919174
913,-0.44459906,1.0689603,-0.08605148
914,-0.46826416,1.0423334,-0.14142402
915,-0.44834757,0.9937531,-0.08305584
916,-0.4244312,1.0370557,-0.10733555
917,-0.47586766,0.9849058,-0.15877326
918,-0.49736762,1.0137595,-0.13535775
919,-0.4610893,1.0210391,-0.17171358
920,-0.4751839,0.9982235,-0.12634681
921,-0.46147627,1.0178759,-0.15845318
922,-0.47575197,1.016569,-0.10347207
923,-0.48128963,0.9902361,-0.16783462
924,-0.48315096,1.0310953,-0.13006066
925,-0.46200758,1.0624803,-0.08660419
926,-0.4921904,1.0077394,-0.1822869
927,-0.4348857,1.0497631,-0.10714187
928,-0.46098334,0.99549735,-0.11924626
929,-0.47708842,1.0190905,-0.15368985
930,-0.44564483,1.0252938,-0.13433383
931,-0.48577726,0.9674179,-0.16034184
932,-0.41438386,1.0127449,-0.11859624
933,-0.42693713,1.0367706,-0.11892213
934,-0.49084604,1.032283,-0.11377995
935,-0.46273226,1.0079758,-0.1384555
936,-0.44970962,1.0484879,-0.16485919
937,-0.47308204,0.94929796,-0.15336867
938,-0.44180664,1.0576619,-0.15607084
939,-0.44461673,1.0323585,-0.14743309
940,-0.48775795,0.9744443,-0.18409832
941,-0.4573501,0.9797557,-0.17687194
942,-0.4905014,0.9995354,-0.14694427
943,-0.4226941,1.0390316,-0.09254466
944,-0.4854378,1.0287243,-0.12757741
945,-0.49031958,1.0094256,-0.1464593
946,-0.47755605,1.0703772,-0.114098325
947,-0.5059372,0.9709369,-0.14460386
948,-0.464747,1.0021459,-0.12949346
949,-0.4676857,1.0260395,-0.12979464
950,-0.5070353,0.93675554,-0.193289
951,-0.5129686,0.94785935,-0.15578718
952,-0.47673333,1.0168678,-0.11835073
953,-0.5041543,0.9472619,-0.1581196
954,-0.49795377,0.9591844,-0.17870043
955,-0.4291044,1.0788599,-0.107831076
956,-0.44033363,1.0443627,-0.111574456
957,-0.4727472,0.9512933,-0.15338315
958,-0.48003864,1.0385791,-0.13564588
959,-0.41374245,1.0119418,-0.15387793
960,-0.45773157,1.0102532,-0.1653169
961,-0.45792705,1.0632305,-0.12312953
962,-0.4012124,1.0538224,-0.094945595
963,-0.49033266,1.0041306,-0.15449913
964,-0.41492307,1.0203488,-0.11579485
965,-0.42495275,0.99623305,-0.1422802
966,-0.47104877,1.016628,-0.1463172
967,-0.39717948,1.057607,-0.12310369
968,-0.4299052,1.0238042,-0.17457728
969,-0.46653774,1.0381203,-0.15647809
970,-0.48872137,0.9676654,-0.18033893
971,-0.46924305,1.0219358,-0.18478791
972,-0.4811182,0.9560596,-0.13679971
973,-0.47223103,1.0184104,-0.10898407
974,-0.42820206,1.0223556,-0.14908667
975,-0.47835183,1.0051221,-0.1177832
976,-0.44420314,1.0471221,-0.09198569
977,-0.48476356,1.0408859,-0.14386307
978,-0.47093654,1.0260214,-0.11205171
979,-0.42402583,0.9595122,-0.11136435
980,-0.4679511,0.97965723,-0.13137133
981,-0.45043778,1.0432929,-0.12828605
982,-0.46388635,1.050826,-0.16945429
983,-0.45941848,1.0388604,-0.11968459
984,-0.45483202,1.0078318,-0.113984
985,-0.44710648,1.0064262,-0.13607429
986,-0.46951732,0.95152444,-0.17387556
987,-0.45481896,1.0237359,-0.18157022
988,-0.44712967,1.0681615,-0.14936684
989,-0.4443059,1.0623345,-0.10835041
990,-0.40425923,1.0673648,-0.1747912
991,-0.46289098,1.0567595,-0.119776115
992,-0.4430033,1.0822377,-0.12887909
993,-0.4523022,1.0589926,-0.14300106
994,-0.44887578,0.9524496,-0.1551242
995,-0.39573166,1.0473717,-0.10181798
996,-0.45303208,1.0393298,-0.15588374
997,-0.5024771,1.0188098,-0.119394615
998,-0.4430887,0.9972225,-0.09426735
999,-0.45402056,0.97087586,-0.17962603
1000,-0.48962188,0.99821067,-0.14652063
1001,-0.40165776,1.0563297,-0.11435832
1002,-0.47387913,1.0037582,-0.17427726
1003,-0.44332585,1.0629517,-0.121190086
1004,-0.4523976,1.0346036,-0.1555595
1005,-0.47639096,1.015524,-0.09996323
1006,-0.4493265,1.0296744,-0.12538274
1007,-0.45370963,1.0607203,-0.13662784
1008,-0.47017297,0.98151857,-0.10068731
1009,-0.48596555,1.0317258,-0.14309795
1010,-0.44418043,1.0456424,-0.12500243
1011,-0.5292965,0.93868834,-0.21273945
1012,-0.44224256,1.0357695,-0.10281743
1013,-0.4300056,1.0746918,-0.120896384
1014,-0.4482614,1.0526923,-0.15409513
1015,-0.4103301,0.9987208,-0.1521189
1016,-0.43120575,0.98166394,-0.13352285
1017,-0.49738848,1.0125132,-0.17081691
1018,-0.46265405,1.0125185,-0.17252941
1019,-0.4399076,1.0104192,-0.14230923
1020,-0.4358538,1.0476866,-0.1699798
1021,-0.46868843,1.0312682,-0.16619177
1022,-0.4853176,0.9990548,-0.19743006
1023,-0.47446665,1.0029937,-0.12657575
1024,-0.51612806,0.9935402,-0.17055874
1025,-0.4727909,1.0201296,-0.065810814
1026,-0.44433028,0.9968135,-0.16894962
1027,-0.44858247,1.0201808,-0.12122439
1028,-0.41904035,1.075609,-0.0658894
1029,-0.46883178,0.9715794,-0.14580353
1030,-0.4396621,0.98068595,-0.16343556
1031,-0.4871781,1.0283378,-0.11965217
1032,-0.45237797,1.0249182,-0.1200556
1033,-0.4679242,1.025665,-0.16940068
1034,-0.47461587,0.99868244,-0.17139946
1035,-0.46165153,1.0476265,-0.142812
1036,-0.4635241,0.9839359,-0.1625958
1037,-0.46833864,0.9847386,-0.13023193
1038,-0.47186384,1.0274427,-0.13345335
1039,-0.4272648,1.0158011,-0.16780455
1040,-0.39432335,1.0445591,-0.15376683
1041,-0.4895057,1.0261269,-0.15221785
1042,-0.4333511,1.0249449,-0.12044726
1043,-0.4647925,1.0308846,-0.14942361
1044,-0.45438492,0.9927017,-0.11833511
1045,-0.4774418,1.0501295,-0.1180837
1046,-0.4294326,1.0499992,-0.14109789
1047,-0.44989902,1.027441,-0.18401627
1048,-0.4429465,0.97177917,-0.12079187
1049,-0.45315084,1.0482353,-0.13562737
1050,-0.45082927,1.0179869,-0.16404761
1051,-0.44774172,1.0512669,-0.1272382
1052,-0.47683328,1.0283283,-0.1355894
1053,-0.47792393,1.0011992,-0.13734962
1054,-0.46603268,1.0473758,-0.13079317
1055,-0.51630056,0.9246252,-0.16758643
1056,-0.4852769,1.0406756,-0.14426409
1057,-0.40031064,1.0371594,-0.17449002
1058,-0.50764453,0.9600392,-0.16193558
1059,-0.46510512,1.0383892,-0.14666249
1060,-0.45339715,1.0331652,-0.13406183
1061,-0.47328722,1.0493776,-0.14926799
1062,-0.42479217,1.0605785,-0.12303986
1063,-0.43083832,1.0508611,-0.11275442
1064,-0.46756014,1.0195267,-0.105877444
1065,-0.4128505,1.0581075,-0.081173584
1066,-0.4552824,1.0247216,-0.12234704
1067,-0.475303,1.0181377,-0.10194306
1068,-0.49339554,0.98931926,-0.12917016
1069,-0.45380327,1.048837,-0.09209721
1070,-0.47830203,0.9586268,-0.14145376
1071,-0.479348,0.9786779,-0.13194202
1072,-0.45223737,0.9978807,-0.1555712
1073,-0.4364124,1.0626358,-0.16079597
1074,-0.47368807,0.9971836,-0.14033864
1075,-0.4350344,1.02978,-0.095034406
1076,-0.45260665,0.9866827,-0.17683296
1077,-0.48649585,1.0022111,-0.14764173
1078,-0.44457796,1.0474005,-0.12599336
1079,-0.47504544,1.0286629,-0.15474491
1080,-0.46200153,1.0543464,-0.09210251
1081,-0.4905529,0.9799467,-0.14485596
1082,-0.45246556,1.011134,-0.1265272
1083,-0.40372312,1.0046544,-0.09657641
1084,-0.47023764,1.0389817,-0.10752623
1085,-0.49016118,1.0162351,-0.11667894
1086,-0.4728849,1.024152,-0.13250019
1087,-0.43137133,1.0589955,-0.09277351
1088,-0.4672987,1.034323,-0.1188177
1089,-0.47021028,1.0101466,-0.14166985
1090,-0.49098736,0.9820352,-0.18331547
1091,-0.45515406,0.988436,-0.105788305
1092,-0.40696323,1.0767629,-0.102358356
1093,-0.4757942,1.0257232,-0.17370097
1094,-0.44689876,1.0753564,-0.15342052
1095,-0.48911265,0.9996044,-0.17992611
1096,-0.45954245,1.0343775,-0.11543147
1097,-0.5162428,0.9842835,-0.15379222
1098,-0.47588915,1.0113642,-0.115247354
1099,-0.47882047,1.0511205,-0.15901084
1100,-0.49120396,0.988121,-0.15809794
1101,-0.4843956,0.97440004,-0.12316005
1102,-0.4501248,1.0448507,-0.14215825
1103,-0.4649298,1.0035411,-0.13827996
1104,-0.4523725,1.0207092,-0.099628255
1105,-0.48243457,0.9797688,-0.11482392
1106,-0.49787286,0.98513055,-0.13407664
1107,-0.48784965,1.0513719,-0.13980235
1108,-0.43254638,1.0603601,-0.1076531
1109,-0.43639845,1.0452085,-0.11846669
1110,-0.4533124,1.053057,-0.13930835
1111,-0.4448548,1.0385987,-0.12194349
1112,-0.45226443,0.98364574,-0.13216321
1113,-0.4563797,1.0254813,-0.09883581
1114,-0.42253247,0.98797035,-0.13791426
1115,-0.45187563,0.9414962,-0.19404547
1116,-0.47065735,1.0572003,-0.14019446
1117,-0.46040577,0.9987328,-0.13848783
1118,-0.46193036,1.0435163,-0.14163734
1119,-0.43495843,1.0370542,-0.12059857
1120,-0.40243372,1.0370564,-0.093516454
1121,-0.4761388,0.9609142,-0.18744348
1122,-0.42737433,1.0411474,-0.16189449
1123,-0.4455515,1.0088352,-0.0994737
1124,-0.46711758,0.97805595,-0.13850613
1125,-0.45306957,0.97334427,-0.12987877
1126,-0.45035103,1.03556,-0.1515237
1127,-0.45270044,1.0443584,-0.12427597
1128,-0.47007078,1.0278186,-0.1908447
1129,-0.45526278,1.0610206,-0.106068924
1130,-0.48170346,1.0345,-0.12793954
1131,-0.4335687,1.0713881,-0.12214716
1132,-0.4659514,1.0172836,-0.13978256
1133,-0.45765865,0.9886968,-0.10705225
1134,-0.45601487,1.0317103,-0.13257454
1135,-0.46306658,1.0452996,-0.094128564
1136,-0.4751289,0.9891656,-0.16328456
1137,-0.4590557,1.0100386,-0.1514586
1138,-0.43351695,1.0171686,-0.14049219
1139,-0.4416157,1.070846,-0.11081509
1140,-0.41173083,1.0443679,-0.09290902
1141,-0.47753954,0.98656887,-0.14551614
1142,-0.4790887,1.0141386,-0.16623683
1143,-0.45884478,1.0613974,-0.121428385
1144,-0.45989174,1.0158194,-0.10178821
1145,-0.4875062,1.0065645,-0.14066364
1146,-0.4714523,1.0255095,-0.12984206
1147,-0.47375455,1.0551856,-0.1558141
1148,-0.48538,0.9938799,-0.12610437
1149,-0.45928746,1.0495458,-0.129564
1150,-0.47043347,1.0048213,-0.16526555
1151,-0.47153956,1.0001527,-0.12769438
1152,-0.4470163,0.9882484,-0.18529092
1153,-0.44849527,1.0154738,-0.10036416
1154,-0.4105783,1.0457591,-0.13328744
1155,-0.41656798,1.0597379,-0.09785567
1156,-0.4405407,1.0559405,-0.12635212
1157,-0.4210197,1.0134367,-0.1446446
1158,-0.49915457,1.0241632,-0.15345056
1159,-0.482661,0.97683847,-0.1342159
1160,-0.4975763,1.0245012,-0.17423318
1161,-0.4388366,1.0497017,-0.10974972
1162,-0.49163544,1.0132744,-0.1761672
1163,-0.43036467,0.9671981,-0.119842544
1164,-0.4488802,1.0448207,-0.15478958
1165,-0.4398116,1.0657232,-0.10445289
1166,-0.42782956,1.0726304,-0.08902131
1167,-0.41673398,0.98144484,-0.14000766
1168,-0.46775553,1.0753576,-0.10583611
1169,-0.4467764,1.0577375,-0.13987775
1170,-0.45253974,1.0387803,-0.12823187
1171,-0.48475727,0.9637688,-0.1520107
1172,-0.43068892,1.0275537,-0.10190837
1173,-0.4838825,0.9506245,-0.13817091
1174,-0.4529416,1.0040817,-0.11843218
1175,-0.49458563,1.0028542,-0.11938305
1176,-0.46121103,1.0278746,-0.17225729
1177,-0.41204304,1.054171,-0.107143566
1178,-0.45413357,1.0384431,-0.12955068
1179,-0.43027347,1.0469228,-0.13157736
1180,-0.42062804,1.0263329,-0.101737246
1181,-0.44079044,1.0364223,-0.102298096
1182,-0.46090278,1.0241222,-0.14983116
1183,-0.42103854,1.0033972,-0.14739306
1184,-0.4505586,1.0723513,-0.12064983
1185,-0.45070198,1.0439395,-0.12920345
1186,-0.46859145,1.0489959,-0.1318026
1187,-0.49389115,1.0166256,-0.10960452
1188,-0.438792,1.048848,-0.19807993
1189,-0.42628837,0.9752043,-0.20611145
1190,-0.4783972,1.0387813,-0.14759995
1191,-0.45295632,1.03638,-0.14136113
1192,-0.43111014,1.00414,-0.17190127
1193,-0.44202244,1.021447,-0.1401157
1194,-0.4436226,1.0618147,-0.11912607
